orderItemID,returnShipment
1,0.5071127802561041
2,0.5082767810640908
3,0.5195794142917641
4,0.4642336749213586
5,0.46208633379558617
6,0.4929428246516441
7,0.4651432001069406
8,0.4454331888132662
9,0.5284004956626482
10,0.4174394489741292
11,0.4984932240254807
12,0.45205265909066544
13,0.45237392511876734
14,0.4779405607982055
15,0.48634099643505285
16,0.4112265572621765
17,0.4112265572621765
18,0.4112265572621765
19,0.483962547939235
20,0.43738719053866987
21,0.5059304467280274
22,0.45729079960018604
23,0.45729079960018604
24,0.5098742664977052
25,0.46253068264777747
26,0.4650200704731558
27,0.517934724990447
28,0.4713104480574659
29,0.46891718955357076
30,0.5164936107943108
31,0.5101264875633598
32,0.4726687820884672
33,0.47017479979256394
34,0.44556420468320973
35,0.5166426501931197
36,0.5166426501931197
37,0.5176047292219358
38,0.47073607543259693
39,0.46546103692541696
40,0.4508938130672581
41,0.46968196739681006
42,0.5107560127639801
43,0.5297316993888398
44,0.5082169314288555
45,0.4443574012834455
46,0.4584428718922142
47,0.4143488671404734
48,0.5110812130640193
49,0.4443574012834455
50,0.44668662541802484
51,0.44668662541802484
52,0.5292567537580274
53,0.4685626983068275
54,0.4843603607890207
55,0.46339701133323563
56,0.4660177168354772
57,0.5107412277969465
58,0.46609702509168754
59,0.46740706411836414
60,0.5242029125995421
61,0.511667943464166
62,0.48398447544346507
63,0.4686502210943499
64,0.525689277676174
65,0.4584428718922142
66,0.5316144908796604
67,0.5046782395621735
68,0.46923388518604175
69,0.46121355417319304
70,0.5051595040286034
71,0.45532501438163336
72,0.44556420468320973
73,0.5067483172224337
74,0.5323511103744859
75,0.5298554119573506
76,0.46641977617828584
77,0.4619112541765589
78,0.5148349477984815
79,0.44296200413259806
80,0.5147809858622024
81,0.46205181703510023
82,0.4679074247686083
83,0.5020024215479748
84,0.4583405150097774
85,0.5289637908990694
86,0.495108891277721
87,0.520913679585876
88,0.4598467778537747
89,0.49246786486608424
90,0.44816419867403795
91,0.5304357730467152
92,0.5107560127639801
93,0.4598467778537747
94,0.4609289575051494
95,0.4609289575051494
96,0.4725697075209517
97,0.49857357630816435
98,0.4735269659782421
99,0.5214826623389861
100,0.5055509414816923
101,0.5109887529311793
102,0.48061399208357086
103,0.4660177168354772
104,0.530931829393128
105,0.5304726495601703
106,0.5304726495601703
107,0.5082767810640908
108,0.5141236065754831
109,0.5098742664977052
110,0.48073026126639995
111,0.450572733328585
112,0.450572733328585
113,0.4123439267483092
114,0.5267727374597108
115,0.4828695962465118
116,0.4809052343681913
117,0.4792132103950662
118,0.49448476932221763
119,0.5145974511133051
120,0.5162662801680072
121,0.46621281800507436
122,0.47350718652757334
123,0.511860231193873
124,0.5014804628426163
125,0.5123065575395214
126,0.4553357198774525
127,0.5321376083743112
128,0.52307444265423
129,0.52307444265423
130,0.5204612378726893
131,0.5052686356734043
132,0.5316144908796604
133,0.4588871807413091
134,0.5255551393119369
135,0.5292957866574582
136,0.5028026987608858
137,0.5179340558965305
138,0.4841804241962464
139,0.5306939581926063
140,0.5051971686716357
141,0.4609289575051494
142,0.46837910916825454
143,0.4370117259779517
144,0.4465495694459075
145,0.4890459837514198
146,0.49448476932221763
147,0.4484047380555063
148,0.4776258091893967
149,0.47988356338288124
150,0.478250939371038
151,0.510435087269143
152,0.5192460168235382
153,0.5209896033811796
154,0.5281679797509687
155,0.5281679797509687
156,0.46847614724940984
157,0.5108998091389052
158,0.5072169915938698
159,0.5021273454377027
160,0.5126305835284926
161,0.5098276424936028
162,0.5141236065754831
163,0.4679074247686083
164,0.46362914294397395
165,0.5082767810640908
166,0.5292464824721242
167,0.5243369288302575
168,0.4645531163490474
169,0.5244817344575708
170,0.4785682583356155
171,0.46546103692541696
172,0.46546103692541696
173,0.507245344183752
174,0.46106074186891927
175,0.5317666692549748
176,0.5317666692549748
177,0.5244684724726038
178,0.5244684724726038
179,0.511667943464166
180,0.5021273454377027
181,0.5304726495601703
182,0.47013943990205787
183,0.48528312563309656
184,0.48592157715635653
185,0.4769353776600711
186,0.47629779385281473
187,0.471707885572417
188,0.5110800857808139
189,0.5059304467280274
190,0.5141236065754831
191,0.5246215380827238
192,0.5207818529229142
193,0.46546103692541696
194,0.46422710055602806
195,0.46546103692541696
196,0.5263328285294816
197,0.5246215380827238
198,0.5141814997722643
199,0.5199648039084172
200,0.5206027336674379
201,0.4734979424367012
202,0.4523834388286426
203,0.4847161605508373
204,0.5014804628426163
205,0.5274112410724083
206,0.5083806718934497
207,0.5254433468511509
208,0.52307444265423
209,0.5296669519168147
210,0.48159474576108574
211,0.5107560127639801
212,0.4800497184344243
213,0.522642523903649
214,0.5107412277969465
215,0.5312681493582984
216,0.5283904515105204
217,0.5215515086624105
218,0.5073990523107825
219,0.51729586761987
220,0.4998274721407847
221,0.5282457661524322
222,0.46106074186891927
223,0.5089864169066819
224,0.5046782395621735
225,0.4815024971754231
226,0.49512368166933435
227,0.4508938130672581
228,0.4817643726293611
229,0.5078041312249062
230,0.5231972539999709
231,0.5161697290972647
232,0.5206911586598602
233,0.4686300701468901
234,0.5117505994892686
235,0.5148007919178683
236,0.4465495694459075
237,0.48307173205200543
238,0.5082767810640908
239,0.5266674489375387
240,0.49448476932221763
241,0.5244684724726038
242,0.49603599984576174
243,0.5038213157377474
244,0.4605666710281318
245,0.4603012717521764
246,0.45335674296427103
247,0.48274097868116816
248,0.5099583453636019
249,0.528965770285444
250,0.5312946918587135
251,0.5137996317646242
252,0.4553357198774525
253,0.5320895747913699
254,0.526631504838889
255,0.46815923551106436
256,0.4819904421143299
257,0.5087163915359991
258,0.5199268739989252
259,0.49863441703277933
260,0.5021273454377027
261,0.5199325601922539
262,0.5072273987388198
263,0.5101264875633598
264,0.501168633023124
265,0.48274097868116816
266,0.49544788046047783
267,0.4623835923748701
268,0.5041029647118063
269,0.46546103692541696
270,0.4511078681599218
271,0.5312673265695371
272,0.46561215774263875
273,0.5197560166965397
274,0.5302980177522594
275,0.46642819217530435
276,0.46441640805902973
277,0.5303314104995049
278,0.5067287945243008
279,0.45746042012853416
280,0.5265224018513219
281,0.4760488241428707
282,0.517885526061108
283,0.4966749472435744
284,0.5201310879385008
285,0.5082420739823258
286,0.5263631998254851
287,0.5138861516847826
288,0.4817837841788047
289,0.5225288711266916
290,0.51825785881893
291,0.5319045806615434
292,0.5068296608868031
293,0.46641977617828584
294,0.48333406182489624
295,0.528965770285444
296,0.5019886448226045
297,0.5081007314784493
298,0.5127570487985255
299,0.5284659849591256
300,0.5122269300623912
301,0.5128465739823233
302,0.5126305835284926
303,0.507245344183752
304,0.5107560127639801
305,0.511273609550795
306,0.46834423844841205
307,0.5170307024361431
308,0.5137996317646242
309,0.5152075648102326
310,0.525442542482679
311,0.5126305835284926
312,0.5231665182363464
313,0.4664238377472053
314,0.5196887525560944
315,0.5132290161720953
316,0.5205332816406211
317,0.48192800316945295
318,0.46546103692541696
319,0.5303196561588014
320,0.49448476932221763
321,0.5228461283181874
322,0.511667943464166
323,0.47755078272349505
324,0.474696148819576
325,0.5320282265869968
326,0.4586227941032891
327,0.5123065575395214
328,0.4738742227622408
329,0.5082767810640908
330,0.5053675945517145
331,0.5176133919316966
332,0.5241351672350671
333,0.5190754721445099
334,0.5111460836807735
335,0.4627732842536312
336,0.48366058724507
337,0.5087532144998548
338,0.46106074186891927
339,0.511667943464166
340,0.5257222723000785
341,0.48247500968133217
342,0.5141236065754831
343,0.5048750745998974
344,0.5305324644039141
345,0.530581158688448
346,0.46208633379558617
347,0.48307173205200543
348,0.5085756602643473
349,0.49699916188249543
350,0.5250624186482536
351,0.4817643726293611
352,0.4803716019439497
353,0.5107560127639801
354,0.44886426054223216
355,0.5091493092692722
356,0.4686312582892381
357,0.46392653803407846
358,0.5157553638479186
359,0.5126305835284926
360,0.5067483172224337
361,0.4682273235375746
362,0.4966749472435744
363,0.5083806718934497
364,0.5318107427582134
365,0.5286707674936914
366,0.4844993305824924
367,0.5322274747525012
368,0.5298116969469233
369,0.5278530635349031
370,0.51729586761987
371,0.5123065575395214
372,0.525571477771284
373,0.4612826321425597
374,0.4827389949965769
375,0.44406030140684044
376,0.4679074247686083
377,0.4481180583115268
378,0.526958663305136
379,0.5330062289463241
380,0.46541317069868143
381,0.4956783288070828
382,0.4398745525085449
383,0.5205228032675836
384,0.5141355887224449
385,0.5243369288302575
386,0.52723762012056
387,0.48398447544346507
388,0.4938585048322485
389,0.5201036836279794
390,0.5109897142283407
391,0.5274164698812415
392,0.5142535691734084
393,0.4645531163490474
394,0.4877494423755601
395,0.523490040059944
396,0.5211726462048528
397,0.511667943464166
398,0.5135089203457521
399,0.5215515086624105
400,0.5124175504705428
401,0.5215977921980777
402,0.526433181273948
403,0.5107336252295399
404,0.4610223481018718
405,0.5082767810640908
406,0.5277296893622148
407,0.5083806718934497
408,0.47888874690477007
409,0.5302980177522594
410,0.5078358257968493
411,0.5119856773315513
412,0.5315012148387142
413,0.505291545849882
414,0.4675845463590064
415,0.5145246172639458
416,0.5043485141565761
417,0.5041835057191598
418,0.5282457661524322
419,0.4703290705218061
420,0.49084853213800256
421,0.4851616574332221
422,0.4858342583775446
423,0.5215515086624105
424,0.5123065575395214
425,0.5228461283181874
426,0.531617882278463
427,0.4619112541765589
428,0.5212310266555756
429,0.46641977617828584
430,0.48304404544404017
431,0.5299988703682615
432,0.5297621291899447
433,0.5098276424936028
434,0.47138996626749613
435,0.49953166609305094
436,0.5303196561588014
437,0.4503935768522528
438,0.5298296988810817
439,0.46923640514401016
440,0.47311092154684936
441,0.5323135841655383
442,0.42253017974803125
443,0.5214300890077588
444,0.4858733829779931
445,0.46205181703510023
446,0.5105815346981992
447,0.5098276424936028
448,0.5071127802561041
449,0.5296556359761431
450,0.4710709964149075
451,0.5302062866417458
452,0.5277258794044012
453,0.47024866719456726
454,0.4793506897536305
455,0.5223221033727946
456,0.5312946918587135
457,0.4762905881937836
458,0.471707885572417
459,0.44658388952192174
460,0.5298832297332143
461,0.45726394923747243
462,0.5151611621241579
463,0.5289637908990694
464,0.5141236065754831
465,0.522642523903649
466,0.5098276424936028
467,0.507245344183752
468,0.5262251099970487
469,0.4675845463590064
470,0.5139505386508557
471,0.4645531163490474
472,0.4952480767102094
473,0.5298296988810817
474,0.5073244679987083
475,0.5001285072471773
476,0.48380709805421857
477,0.5045436152919647
478,0.51042848196051
479,0.5098742664977052
480,0.47691435718369357
481,0.5292464824721242
482,0.5067483172224337
483,0.5275893861781429
484,0.5118197019025058
485,0.5107336252295399
486,0.5164936107943108
487,0.5151611621241579
488,0.5126390322500759
489,0.46694830365368056
490,0.5004671233879517
491,0.5118016925696628
492,0.47314544579660506
493,0.5151611621241579
494,0.5263413626384446
495,0.5287093122174189
496,0.5298832297332143
497,0.5179340558965305
498,0.4430979133565754
499,0.5106186740137534
500,0.5303196561588014
501,0.5112323539985889
502,0.46803695842292775
503,0.4819904421143299
504,0.501168633023124
505,0.5312946918587135
506,0.46514779870838774
507,0.5141289088414392
508,0.5323135841655383
509,0.511667943464166
510,0.5126305835284926
511,0.5282457661524322
512,0.47013943990205787
513,0.4835888756415069
514,0.5079180451529204
515,0.4605666710281318
516,0.522642523903649
517,0.5153689283216042
518,0.48441889732647997
519,0.5266004908886187
520,0.46487572921554166
521,0.5298116969469233
522,0.5113210667333931
523,0.5107560127639801
524,0.4695342484251448
525,0.5158848145072585
526,0.5109897142283407
527,0.5098742664977052
528,0.46834423844841205
529,0.47755078272349505
530,0.46609702509168754
531,0.5324944084940646
532,0.45237392511876734
533,0.5283644885784496
534,0.5137996317646242
535,0.4835391850918975
536,0.4691293564998567
537,0.5136423737689018
538,0.507245344183752
539,0.5107560127639801
540,0.47691435718369357
541,0.4459482217240471
542,0.49512368166933435
543,0.526842557178228
544,0.5110800857808139
545,0.5126305835284926
546,0.526963370686658
547,0.4777686687819937
548,0.5276183732793727
549,0.519529351758422
550,0.5263413626384446
551,0.46367553856759713
552,0.4613620380939722
553,0.47936155134245134
554,0.49512368166933435
555,0.5298116969469233
556,0.5082767810640908
557,0.5003780769518065
558,0.501168633023124
559,0.45943488944458066
560,0.517097152585972
561,0.5071127802561041
562,0.5320505799342128
563,0.5255914665651676
564,0.4721978212236206
565,0.5214300890077588
566,0.4646768998460658
567,0.47541621867941314
568,0.5161697290972647
569,0.5083806718934497
570,0.5267248907645004
571,0.4609289575051494
572,0.5047484557087052
573,0.5302599209196485
574,0.5042865689718091
575,0.5306277062910287
576,0.526842557178228
577,0.49479603710568293
578,0.5205228032675836
579,0.5082767810640908
580,0.5147809858622024
581,0.5323511103744859
582,0.45205265909066544
583,0.5077368255966515
584,0.5107560127639801
585,0.5243455821709977
586,0.5251191437520054
587,0.5268837144927135
588,0.45784054621846826
589,0.4660177168354772
590,0.5277092968450444
591,0.5098291242699388
592,0.5123065575395214
593,0.4926439226515049
594,0.5085756602643473
595,0.5126305835284926
596,0.5187800898784553
597,0.5316144908796604
598,0.48564599271239733
599,0.5268837144927135
600,0.5306277062910287
601,0.5193394219096181
602,0.46834423844841205
603,0.5241714951868299
604,0.5243369288302575
605,0.5301409243578987
606,0.47528923318593236
607,0.4820017510546707
608,0.46609702509168754
609,0.5081007314784493
610,0.5122453338063092
611,0.5151143890501935
612,0.5289670658452267
613,0.5103191900267187
614,0.5081007314784493
615,0.5123065575395214
616,0.5295575031616983
617,0.44944003226819407
618,0.5292957866574582
619,0.5144887208964888
620,0.5334771462185685
621,0.4675845463590064
622,0.5228020392410674
623,0.48360692239754927
624,0.50560941980913
625,0.5088795002166054
626,0.4143488671404734
627,0.5153481418805245
628,0.5319129786399507
629,0.5311876979909258
630,0.4862455536008787
631,0.49424165972881845
632,0.5016674450872017
633,0.5136918105458232
634,0.5264635589498913
635,0.5153552770440352
636,0.4966749472435744
637,0.5247641967764987
638,0.5298832297332143
639,0.5101892391746907
640,0.4479140926369615
641,0.4636043039652975
642,0.5103973433052984
643,0.44668662541802484
644,0.5217837370962543
645,0.5285576534862158
646,0.5145246172639458
647,0.5157553638479186
648,0.4739823512824861
649,0.5122269300623912
650,0.5231454980750199
651,0.45251384200091094
652,0.524798874120959
653,0.5324944084940646
654,0.5126390322500759
655,0.5324992650637772
656,0.5319129786399507
657,0.47810845516060696
658,0.5309540741592603
659,0.51042848196051
660,0.46205181703510023
661,0.5293593114843443
662,0.5067483172224337
663,0.47755078272349505
664,0.5322327272188215
665,0.5107560127639801
666,0.5204654095379839
667,0.51729586761987
668,0.46806415687492736
669,0.5298832297332143
670,0.5136215303035017
671,0.516308055814386
672,0.48049616553092783
673,0.47500054353582494
674,0.49259847325835854
675,0.4484047380555063
676,0.5282167561767646
677,0.5083805946415694
678,0.5320895747913699
679,0.5325039662236625
680,0.5247641967764987
681,0.5001285072471773
682,0.5085756602643473
683,0.46889509445245675
684,0.4568415729732567
685,0.5280378791518189
686,0.5233163197844489
687,0.4649583240617535
688,0.5136215303035017
689,0.5101573272858361
690,0.5091155038744755
691,0.46834423844841205
692,0.5159873210120443
693,0.4583405150097774
694,0.5292464824721242
695,0.519529351758422
696,0.5123065575395214
697,0.5107412277969465
698,0.5233955400964133
699,0.46889509445245675
700,0.48366058724507
701,0.511860231193873
702,0.5244684724726038
703,0.5126305835284926
704,0.5137996317646242
705,0.5047484557087052
706,0.5262345335849067
707,0.5317473214794127
708,0.5151611621241579
709,0.5023075909607673
710,0.47056546529720045
711,0.4839276536641453
712,0.5101573272858361
713,0.5067483172224337
714,0.46899733760418777
715,0.45615638033636174
716,0.5089827652612532
717,0.45030201464488295
718,0.4487192851839595
